cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
402.0,0.017153530559732705,0.12823910597923338,-0.154982666430919,-0.17213619699065172,,,False,0.022643867000238738,0.16083494522019243,-0.1909832939562826,-0.21362716095652134,,,False
403.0,0.017242411849266087,0.1902605288220538,-0.21952838751038956,-0.23677079935965564,,,False,0.022990229884234437,0.16535212602935812,-0.19567783750110884,-0.21866806738534328,,,False
404.0,0.017179632234753578,0.19108995739348292,-0.21979128455798208,-0.23697091679273566,,,False,0.022609462566535454,0.1663887794486205,-0.1971679282301994,-0.21977739079673486,,,False
405.0,0.019960944138322015,0.05345889795918271,-0.07604286668889695,-0.09600381082721897,,,False,0.022762908449695668,0.16445558395989876,-0.1951249666783736,-0.21788787512806926,,,False
406.0,0.019242866865377767,0.19253452846401586,-0.22003568562203524,-0.239278552487413,,,False,0.023287423357202547,0.16862809344790436,-0.19943184435794736,-0.2227192677151499,,,False
407.0,0.020587541084855082,0.1410942706766912,-0.1657389702541734,-0.18632651133902847,,,False,0.023460711618928265,0.16735209201575277,-0.19834550525791178,-0.22180621687684005,,,False
408.0,0.01767590849266029,0.162287818832796,-0.19006569990031763,-0.20774160839297792,,,False,0.023424443416875496,0.17044305155746417,-0.2018299445982269,-0.2252543880151024,,,False
409.0,0.018603661497195445,0.1820983358395981,-0.2094551517650517,-0.22805881326224714,0.0,0.018603661497195445,True,0.02336340768170428,0.1661914332259208,-0.19765650046593158,-0.22101990814763586,0.0,0.02336340768170428,True
410.0,0.017750331975772776,0.14527194450411665,-0.17136833609909913,-0.1891186680748719,,,False,0.023504180178422235,0.16712524597207193,-0.19865841152502578,-0.22216259170344801,,,False
411.0,0.016511945058479555,0.13298810955961204,-0.1615747538676464,-0.17808669892612594,,,False,0.022942062306361144,0.1648050540637296,-0.1965806544304321,-0.21952271673679324,,,False
412.0,0.01806678501969211,0.3057006133190108,-0.3372739829133889,-0.355340767933081,,,False,0.023332940637307564,0.16601998281417718,-0.19771139899548762,-0.22104433963279518,,,False
413.0,0.018190605576441143,0.2375935571070532,-0.26755633890602565,-0.2857469444824668,,,False,0.02328762177228788,0.17115338238453173,-0.20290976512894637,-0.22619738690123425,,,False
414.0,0.020442206126626172,0.2674328814894383,-0.29646093976296073,-0.3169031458895869,,,False,0.023516249059553684,0.17288924740422373,-0.2048569412250616,-0.22837319028461528,,,False
415.0,0.018877693893662728,0.181441448621554,-0.20846536633470697,-0.2273430602283697,,,False,0.02339035442415563,0.1670434726100955,-0.1990092214944672,-0.22239957591862283,,,False
416.0,0.01943388898138204,0.1742877626208385,-0.20100644991087296,-0.220440338892255,,,False,0.023719817926960318,0.1757363340494082,-0.2079627973884522,-0.2316826153154125,,,False
417.0,0.01819252460078777,0.19712695596133098,-0.22533609790484965,-0.24352862250563742,,,False,0.02334720903568449,0.17722788865019584,-0.20992956791813355,-0.23327677695381804,,,False
418.0,0.015960048894856305,0.25099273254565,-0.28140186836881215,-0.29736191726366845,,,False,0.023407880933285607,0.17188481095596028,-0.2045591620269055,-0.2279670429601911,,,False
419.0,0.018720091418427065,0.24730450161117007,-0.2773411847889209,-0.29606127620734796,0.0,0.018720091418427065,True,0.023759438622150603,0.16674728786251225,-0.19910187382250155,-0.22286131244465215,0.0,0.023759438622150603,True
420.0,0.01411943092254453,0.17367005836018448,-0.20548779754724422,-0.21960722846978875,,,False,0.0232544377664399,0.179120469387754,-0.21205968367040712,-0.23531412143684702,,,False
421.0,0.014625194904523298,0.29497145614034925,-0.3284624340010873,-0.3430876289056106,,,False,0.02376057837570114,0.176636021482276,-0.20956148078216863,-0.23332205915786977,,,False
422.0,0.020451588884711797,0.1874182205513768,-0.21412127011426257,-0.23457285899897437,,,False,0.02362886214166371,0.1868656820622974,-0.22034069789205035,-0.24396956003371406,,,False
423.0,0.01839167633727179,0.26050932402434573,-0.2890071804825383,-0.3073988568198101,,,False,0.02319743580439193,0.17369829001073983,-0.20710457133684085,-0.23030200714123278,,,False
424.0,0.02139871025062659,0.10739234514858399,-0.1321151902494504,-0.153513900500077,,,False,0.023648198342881066,0.1707061217329025,-0.20368352048875638,-0.22733171883163744,,,False
425.0,0.01672579617257433,0.1293070540637313,-0.15613944373487057,-0.1728652399074449,,,False,0.02340322592493138,0.18006451736483953,-0.2134272236216065,-0.23683044954653787,,,False
426.0,0.018087561288936654,0.1464135155746504,-0.17315279628025515,-0.1912403575691918,,,False,0.02323703073934838,0.1817847651271024,-0.21528244065433122,-0.2385194713936796,,,False
427.0,0.016021408631101602,0.1400321077694229,-0.16960984854007877,-0.18563125717118037,,,False,0.023848399814417,0.17416486680988072,-0.20733612357728143,-0.23118452339169843,,,False
428.0,0.01837868251103955,0.14004457357679853,-0.16647511082073838,-0.18485379333177793,,,False,0.023486189328082163,0.17252996025778627,-0.20575774414645437,-0.22924393347453653,,,False
429.0,0.01617563675677293,0.06999445327604735,-0.09737968175494743,-0.11355531851172036,0.0,0.01617563675677293,True,0.023904323978398395,0.17351931471535884,-0.20674446694511184,-0.23064879092351023,0.0,0.023904323978398395,True
430.0,0.0161700845351474,0.09167745578231279,-0.11876441400922438,-0.13493449854437178,,,False,0.023700203009905746,0.17783718582169608,-0.2113243202459711,-0.23502452325587683,,,False
431.0,0.021730563121494295,0.3732430490511986,-0.4055550338979068,-0.4272855970194011,,,False,0.023576361360544196,0.17514935374149546,-0.20845904936904647,-0.23203541072959066,,,False
432.0,0.016852508965867097,0.18581519405656904,-0.21360767843387013,-0.23046018739973723,,,False,0.023709273279030885,0.17474588077336065,-0.20818817933324257,-0.23189745261227346,,,False
433.0,0.021212631407089233,0.210842957393483,-0.23655417646741062,-0.25776680787449985,,,False,0.023999684641962005,0.18179921052631456,-0.2155217661511804,-0.2395214507931424,,,False
434.0,0.016683192978279082,0.20737780809165812,-0.2379058238002968,-0.25458901677857587,,,False,0.023890991215538893,0.16858192839240843,-0.20207626457167804,-0.22596725578721694,,,False
435.0,0.0167165769602578,0.22941143716433826,-0.2598881038769141,-0.2766046808371719,,,False,0.023940677126148724,0.1756171815252406,-0.20922122458667997,-0.2331619017128287,,,False
436.0,0.018783470426661952,0.25564058789831656,-0.2865004818207125,-0.3052839522473745,,,False,0.023734757245494703,0.17914179842463174,-0.21312722931179606,-0.23686198655729077,,,False
437.0,0.015626918146556867,0.19208942642319857,-0.2227252436371363,-0.23835216178369317,,,False,0.02417593863706885,0.17934471786609277,-0.21317619848376207,-0.23735213712083092,,,False
438.0,0.015583825797231166,0.20297530755460025,-0.23402664590696837,-0.24961047170419953,,,False,0.023635804355531698,0.17978315717865967,-0.21386060514933636,-0.23749640950486806,,,False
439.0,0.016157594823367982,0.15880082957393343,-0.18853016545874618,-0.20468776028211416,0.0,0.016157594823367982,True,0.02419295292755705,0.17989783315431324,-0.21374478438868488,-0.23793773731624193,0.0,0.02419295292755705,True
440.0,0.017208205611051464,0.21966298818474703,-0.24809680764009817,-0.26530501325114964,,,False,0.023873623738512983,0.1748837221625481,-0.20907273931550197,-0.23294636305401495,,,False
441.0,0.015426554591836783,0.14959264625850294,-0.179215803425673,-0.1946423580175098,,,False,0.024364688622150632,0.18342341031149179,-0.21768224971025657,-0.2420469383324072,,,False
442.0,0.020075995593746343,0.22243003114930132,-0.24966220644749032,-0.26973820204123666,,,False,0.02365652852249675,0.182640760472609,-0.21717020424554134,-0.2408267327680381,,,False
443.0,0.018371248179377075,0.14518574794128214,-0.17200958863233978,-0.19038083681171686,,,False,0.02415163554302427,0.17624733512352195,-0.21028396197266264,-0.2344355975156869,,,False
444.0,0.01610487595178428,0.24148926960257808,-0.27321489532058024,-0.2893197712723645,,,False,0.023792447869077527,0.18249408413891777,-0.21673012037098005,-0.24052256824005758,,,False
445.0,0.014472627558181184,0.11598211851056157,-0.1445804314392841,-0.15905305899746527,,,False,0.023919078648406783,0.18257857500894997,-0.21687314883172115,-0.24079222748012793,,,False
446.0,0.017002295991168426,0.11277082957393379,-0.13983641567058325,-0.15683871166175167,,,False,0.024306363211600457,0.18382153634085094,-0.21813986470728486,-0.24244622791888532,,,False
447.0,0.017786814004654483,0.22742621410669375,-0.25648909989743346,-0.27427591390208794,,,False,0.024287679675378954,0.18345421482276994,-0.21795809404006317,-0.24224577371544212,,,False
448.0,0.019364882544456452,0.37209666630862803,-0.40454433095295095,-0.4239092134974074,,,False,0.024038325677288447,0.18627354529179962,-0.22101431155903922,-0.24505263723632767,,,False
449.0,0.019369456201217383,0.2067267253848897,-0.2333477551510278,-0.2527172113522452,0.0,0.019369456201217383,True,0.024350994530373565,0.18363641532402347,-0.21809765053691288,-0.24244864506728644,0.0,0.024350994530373565,True
450.0,0.018676285650435664,0.2937649291084843,-0.3246807383425918,-0.3433570239930275,,,False,0.024422522005012548,0.1852772781954874,-0.21985420489011687,-0.24427672689512941,,,False
451.0,0.017365589740422516,0.09504582814178344,-0.120506756961371,-0.13787234670179352,,,False,0.024389120911206652,0.1803631195846749,-0.2149849919621722,-0.23937411287337884,,,False
452.0,0.018037831236424495,0.23080345148585676,-0.2603452012806437,-0.2783830325170682,,,False,0.024465706172574347,0.179758176512709,-0.21449182177430937,-0.2389575279468837,,,False
453.0,0.01736309266797953,0.20562574292875058,-0.23511087635488725,-0.2524739690228668,,,False,0.02420769080379523,0.18414900859290934,-0.2189767572971521,-0.24318444810094733,,,False
454.0,0.018282757778374598,0.19687241747225206,-0.22435448325035873,-0.24263724102873332,,,False,0.024292544292875057,0.18594325456498273,-0.2209042865966691,-0.24519683088954417,,,False
455.0,0.015540659109082255,0.14228402685284566,-0.1717075701211958,-0.18724822923027806,,,False,0.024444912252655493,0.18420248836376552,-0.21914455299588154,-0.24358946524853703,,,False
456.0,0.015537350306719211,0.2543706827783741,-0.2867670973236237,-0.3023044476303429,,,False,0.024537113329752974,0.18385315503043204,-0.2185812450543848,-0.24311835838413778,,,False
457.0,0.01845891050423687,0.3608540973863223,-0.3939436385350241,-0.412402549039261,,,False,0.024334793620957196,0.188544738632294,-0.22340476084040356,-0.24773955446136076,,,False
458.0,0.017369946326530716,0.2488612108843522,-0.28096870251501876,-0.2983386488415495,,,False,0.02410700424453993,0.19284822162549103,-0.2280442661764578,-0.2521512704209977,,,False
459.0,0.017861848085093723,0.08452963086287171,-0.10991860687684021,-0.12778045496193394,0.0,0.017861848085093723,True,0.024038794036877864,0.1926635331185093,-0.22785123740873497,-0.25189003144561284,0.0,0.024038794036877864,True
460.0,0.015513144499940346,0.07699293376297849,-0.1044103668230372,-0.11992351132297754,,,False,0.02421709371882086,0.18824580272108757,-0.22328818230169994,-0.2475052760205208,,,False
461.0,0.015591193727771874,0.10971943215180661,-0.13697633270705326,-0.15256752643482513,,,False,0.024456997699009414,0.18693654672395144,-0.22179852110499337,-0.2462555188040028,,,False
462.0,0.014562996388590599,0.29048427425707146,-0.32448127238302493,-0.33904426877161553,,,False,0.024458214163384673,0.18680373111349685,-0.22180417021623589,-0.24626238437962056,,,False
463.0,0.019488533670485864,0.3465485861081255,-0.3790798613065307,-0.39856839497701657,,,False,0.0243773599200382,0.185240507697815,-0.2201587772871813,-0.2445361372072195,,,False
464.0,0.015417252851175567,0.10538742391693436,-0.13255009322518713,-0.1479673460763627,,,False,0.024401577987826772,0.18130206587898207,-0.2159609762608295,-0.24036255424865627,,,False
465.0,0.0206386348884115,0.2728267626208368,-0.302012040029361,-0.3226506749177725,,,False,0.024758520032223397,0.1812638224131747,-0.215909260154743,-0.24066778018696638,,,False
466.0,0.016607123150137293,0.162220448263515,-0.19100388415594322,-0.2076110073060805,,,False,0.024642202365437377,0.1838249008234861,-0.2187677349633358,-0.24340993732877317,,,False
467.0,0.01635275759338828,0.2559120554958822,-0.28703120669959364,-0.3033839642929819,,,False,0.024132171744241537,0.18259439384174622,-0.21778170423841658,-0.24191387598265812,,,False
468.0,0.020402523221148106,0.12035456963838029,-0.1446336849832059,-0.165036208204354,,,False,0.024519567127342157,0.18204473075545882,-0.2170036501963289,-0.24152321732367105,,,False
469.0,0.01651033316087841,0.07328764983888335,-0.09980907339064704,-0.11631940655152545,0.0,0.01651033316087841,True,0.02479934389366273,0.1841450404582874,-0.2189153299821328,-0.24371467387579554,0.0,0.02479934389366273,True
470.0,0.01844502073815496,0.20786434514858482,-0.23711521608798186,-0.2555602368261368,,,False,0.02477196552512237,0.18602977013963348,-0.22107462916670118,-0.24584659469182354,,,False
471.0,0.019089427867884035,0.16723576620121722,-0.195234624805682,-0.21432405267356602,,,False,0.024519215779329306,0.18388208270676587,-0.21898122419339316,-0.24350043997272247,,,False
472.0,0.02045806506504355,0.2974692391693514,-0.32683836883616496,-0.3472964339012085,,,False,0.024535910589569165,0.1821887278911553,-0.21726096301258396,-0.24179687360215313,,,False
473.0,0.018741299381787813,0.18260140350877188,-0.210642665915188,-0.2293839652969758,,,False,0.02459902939193223,0.18187425563909657,-0.2170384523237368,-0.24163748171566904,,,False
474.0,0.01780545538369732,0.19029945506623724,-0.21822307921610767,-0.236028534599805,,,False,0.022903720803795213,0.18578113104188923,-0.2208502052828667,-0.2437539260866619,,,False
475.0,0.01631284943847716,0.29496745793054,-0.3278136435564119,-0.34412649299488907,,,False,0.02391893168635878,0.1815639806659496,-0.21551454938420955,-0.23943348107056833,,,False
476.0,0.018221983899630034,0.2675662559971341,-0.2989323407347416,-0.31715432463437165,,,False,0.02391146449218287,0.17882315968492546,-0.21254934842848078,-0.23646081292066365,,,False
477.0,0.0150335945363409,0.17016252882205518,-0.19920043667994203,-0.21423403121628293,,,False,0.02460161887039028,0.1748408134622258,-0.20848570450604964,-0.23308732337643992,,,False
478.0,0.018169132116004294,0.17692635660579845,-0.20482904636879312,-0.22299817848479742,,,False,0.02434141447010385,0.1868477132115994,-0.2211948656433395,-0.24553628011344336,,,False
479.0,0.017375392315908927,0.19988591729323216,-0.22828841296497643,-0.24566380528088536,0.0,0.017375392315908927,True,0.024097909699844877,0.18314042642319983,-0.2175347465877004,-0.24163265628754527,0.0,0.024097909699844877,True
480.0,0.018431741348012898,0.10263434872896565,-0.12806681565601757,-0.14649855700403047,,,False,0.024545478952739036,0.18428994163981252,-0.21863859048680495,-0.243184069439544,,,False
481.0,0.0175152666189283,0.08630616684568541,-0.11138449181929944,-0.12889975843822774,,,False,0.025137170044158025,0.18673704260651502,-0.2212583703444313,-0.24639554038858932,,,False
482.0,0.01564394941222108,0.2054591027568912,-0.23532295380136092,-0.250966903213582,,,False,0.024172507056331338,0.18990801074113764,-0.22500795002373702,-0.24918045708006836,,,False
483.0,0.017308707742570734,0.09569513784461121,-0.1219659207815679,-0.13927462852413863,,,False,0.02441405935374158,0.18763324489795774,-0.22248561466428418,-0.24689967401802576,,,False
484.0,0.019488045044158075,0.36328049838882936,-0.39592394372311945,-0.41541198876727753,,,False,0.024636585992361848,0.18451239240959438,-0.21935991696899299,-0.24399650296135483,,,False
485.0,0.019295557525361107,0.23205493984962217,-0.26058974977975524,-0.27988530730511635,,,False,0.024476278458049894,0.1855667891156451,-0.22069166206870633,-0.24516794052675622,,,False
486.0,0.015700519452202022,0.3072485019692093,-0.3418499092522153,-0.35755042870441733,,,False,0.024052407843418055,0.1851501464375212,-0.22036300413070065,-0.2444154119741187,,,False
